"";"Id";"Poids";"Couleur";"Régularité";"Intensité";"ID_unit";"Prob";"Stratum"
"28910";28910;0,33;"Rouge";"3";"5";84264;0,016405;5
"28965";28965;0,32;"Bleu";"1";"5";84285;0,016405;5
"29133";29133;1,27;"Bleu";"3";"5";84354;0,016405;5
"29175";29175;0,71;"Rouge";"1";"5";84372;0,016405;5
"29398";29398;0,35;"Rouge";"3";"5";84455;0,016405;5
"29420";29420;0,44;"Rouge";"1";"5";84462;0,016405;5
"29472";29472;0,52;"Rouge";"3";"5";84489;0,016405;5
"29615";29615;0,34;"Rouge";"1";"5";84546;0,016405;5
"29908";29908;0,31;"Rouge";"1";"5";84666;0,016405;5
"30201";30201;0,54;"Bleu";"1";"5";84783;0,016405;5
"30324";30324;0,31;"Rouge";"2";"5";84836;0,016405;5
"30515";30515;1,03;"Rouge";"1";"5";84920;0,016405;5
"30804";30804;0,5;"Jaune";"2";"5";85043;0,016405;5
"31680";31680;0,65;"Bleu";"3";"5";85383;0,016405;5
"31821";31821;1,2;"Jaune";"1";"5";85435;0,016405;5
"31921";31921;0,41;"Bleu";"3";"5";85476;0,016405;5
"31967";31967;0,32;"Jaune";"3";"5";85498;0,016405;5
"32129";32129;0,4;"Jaune";"1";"5";85564;0,016405;5
"32255";32255;0,26;"Bleu";"3";"5";85606;0,016405;5
"32620";32620;0,71;"Rouge";"3";"5";85762;0,016405;5
"32745";32745;0,6;"Bleu";"1";"5";85810;0,016405;5
"32779";32779;0,28;"Bleu";"3";"5";85830;0,016405;5
"33081";33081;0,73;"Bleu";"2";"5";85940;0,016405;5
"33132";33132;0,53;"Bleu";"2";"5";85961;0,016405;5
"33370";33370;1,13;"Rouge";"3";"5";86051;0,016405;5
"33447";33447;0,42;"Rouge";"1";"5";86080;0,016405;5
"33493";33493;0,41;"Jaune";"2";"5";86102;0,016405;5
"33765";33765;0,42;"Rouge";"3";"5";86203;0,016405;5
"33800";33800;0,8;"Bleu";"1";"5";86216;0,016405;5
"33834";33834;0,73;"Bleu";"3";"5";86230;0,016405;5
"34054";34054;0,75;"Bleu";"1";"5";86308;0,016405;5
"34502";34502;1,6;"Rouge";"2";"5";86461;0,016405;5
"34548";34548;0,37;"Rouge";"1";"5";86477;0,016405;5
"34752";34752;0,26;"Rouge";"1";"5";86556;0,016405;5
"34758";34758;0,3;"Rouge";"1";"5";86559;0,016405;5
"35058";35058;0,43;"Bleu";"2";"5";86676;0,016405;5
"35077";35077;0,3;"Jaune";"2";"5";86682;0,016405;5
"35263";35263;0,72;"Bleu";"1";"5";86753;0,016405;5
"35271";35271;0,44;"Jaune";"3";"5";86758;0,016405;5
"35612";35612;0,39;"Bleu";"3";"5";86899;0,016405;5
"35808";35808;0,8;"Jaune";"2";"5";86975;0,016405;5
"35857";35857;1,02;"Rouge";"1";"5";86989;0,016405;5
"36027";36027;0,56;"Bleu";"1";"5";87053;0,016405;5
"36164";36164;0,91;"Rouge";"1";"5";87112;0,016405;5
"36732";36732;1,01;"Jaune";"1";"5";87354;0,016405;5
"36789";36789;0,32;"Bleu";"3";"5";87375;0,016405;5
"37050";37050;0,42;"Bleu";"1";"5";87492;0,016405;5
"37343";37343;0,7;"Rouge";"2";"5";87607;0,016405;5
"37510";37510;0,6;"Bleu";"1";"5";87675;0,016405;5
"37732";37732;0,52;"Bleu";"1";"5";87774;0,016405;5
"38145";38145;0,42;"Bleu";"3";"5";87921;0,016405;5
"38280";38280;0,38;"Rouge";"2";"5";87964;0,016405;5
"38295";38295;0,31;"Jaune";"1";"5";87971;0,016405;5
"38367";38367;0,3;"Rouge";"2";"5";87998;0,016405;5
"38482";38482;1,09;"Bleu";"1";"5";88029;0,016405;5
"38678";38678;0,82;"Bleu";"3";"5";88102;0,016405;5
"38732";38732;1,56;"Rouge";"3";"5";88117;0,016405;5
"38916";38916;0,38;"Rouge";"1";"5";88194;0,016405;5
"39049";39049;1,14;"Rouge";"1";"5";88257;0,016405;5
"39059";39059;0,7;"Jaune";"1";"5";88261;0,016405;5
"39542";39542;0,34;"Bleu";"3";"5";88452;0,016405;5
"39647";39647;0,58;"Jaune";"1";"5";88493;0,016405;5
"39782";39782;0,78;"Bleu";"3";"5";88549;0,016405;5
"39995";39995;0,32;"Jaune";"1";"5";88626;0,016405;5
"40081";40081;0,59;"Rouge";"1";"5";88657;0,016405;5
"40763";40763;0,78;"Jaune";"1";"5";88932;0,016405;5
"40905";40905;0,4;"Jaune";"1";"5";88986;0,016405;5
"40974";40974;1,04;"Rouge";"3";"5";89013;0,016405;5
"41004";41004;0,7;"Jaune";"2";"5";89026;0,016405;5
"41024";41024;0,32;"Jaune";"1";"5";89035;0,016405;5
"41163";41163;0,32;"Rouge";"1";"5";89081;0,016405;5
"41176";41176;0,42;"Bleu";"1";"5";89086;0,016405;5
"41233";41233;0,5;"Bleu";"1";"5";89105;0,016405;5
"41270";41270;1,09;"Jaune";"2";"5";89121;0,016405;5
"41344";41344;1,2;"Jaune";"2";"5";89145;0,016405;5
"41751";41751;0,41;"Jaune";"1";"5";89302;0,016405;5
"41786";41786;0,56;"Rouge";"2";"5";89315;0,016405;5
"41846";41846;0,75;"Jaune";"1";"5";89346;0,016405;5
"41976";41976;0,26;"Rouge";"3";"5";89398;0,016405;5
"42042";42042;0,7;"Bleu";"3";"5";89424;0,016405;5
"42060";42060;1,25;"Rouge";"1";"5";89428;0,016405;5
"42157";42157;0,32;"Bleu";"3";"5";89474;0,016405;5
"42226";42226;1,15;"Rouge";"1";"5";89498;0,016405;5
"42299";42299;0,55;"Rouge";"1";"5";89526;0,016405;5
"42323";42323;1,02;"Bleu";"2";"5";89539;0,016405;5
"42328";42328;0,9;"Bleu";"2";"5";89541;0,016405;5
"42425";42425;0,9;"Bleu";"1";"5";89580;0,016405;5
"42665";42665;0,42;"Rouge";"1";"5";89672;0,016405;5
"43076";43076;0,3;"Bleu";"2";"5";89839;0,016405;5
"43263";43263;1,22;"Bleu";"1";"5";89909;0,016405;5
"43390";43390;0,42;"Bleu";"3";"5";89964;0,016405;5
"43516";43516;0,51;"Rouge";"3";"5";90019;0,016405;5
"43639";43639;0,9;"Rouge";"1";"5";90059;0,016405;5
"43824";43824;0,31;"Rouge";"1";"5";90126;0,016405;5
"43830";43830;1,18;"Jaune";"2";"5";90128;0,016405;5
"43882";43882;1,05;"Rouge";"2";"5";90147;0,016405;5
"44014";44014;0,54;"Jaune";"1";"5";90200;0,016405;5
"44124";44124;0,3;"Bleu";"2";"5";90245;0,016405;5
"44379";44379;0,58;"Bleu";"3";"5";90349;0,016405;5
"44407";44407;1,13;"Rouge";"1";"5";90361;0,016405;5
"44688";44688;2,32;"Jaune";"2";"5";90482;0,016405;5
"44706";44706;0,59;"Bleu";"2";"5";90491;0,016405;5
"44824";44824;1,51;"Rouge";"1";"5";90539;0,016405;5
"45426";45426;0,29;"Rouge";"2";"5";90768;0,016405;5
"45449";45449;0,39;"Rouge";"3";"5";90778;0,016405;5
"45567";45567;0,53;"Bleu";"3";"5";90821;0,016405;5
"45731";45731;1,21;"Jaune";"1";"5";90886;0,016405;5
"45765";45765;0,31;"Jaune";"3";"5";90896;0,016405;5
"45769";45769;0,58;"Bleu";"1";"5";90898;0,016405;5
"45779";45779;1,13;"Bleu";"3";"5";90904;0,016405;5
"45858";45858;0,3;"Rouge";"3";"5";90930;0,016405;5
"45868";45868;0,31;"Jaune";"1";"5";90933;0,016405;5
"46011";46011;1,1;"Jaune";"1";"5";90985;0,016405;5
"46202";46202;0,9;"Rouge";"3";"5";91058;0,016405;5
"46236";46236;0,53;"Bleu";"2";"5";91072;0,016405;5
"46365";46365;0,93;"Bleu";"2";"5";91127;0,016405;5
"46711";46711;0,71;"Jaune";"1";"5";91263;0,016405;5
"46749";46749;1,35;"Bleu";"3";"5";91277;0,016405;5
"46814";46814;0,51;"Jaune";"2";"5";91302;0,016405;5
"47037";47037;0,24;"Rouge";"1";"5";91393;0,016405;5
"47199";47199;1,01;"Bleu";"2";"5";91452;0,016405;5
"47777";47777;0,74;"Jaune";"1";"5";91678;0,016405;5
"47865";47865;0,31;"Rouge";"2";"5";91713;0,016405;5
"48095";48095;0,36;"Bleu";"1";"5";91806;0,016405;5
"48347";48347;1,74;"Rouge";"1";"5";91914;0,016405;5
"48454";48454;0,51;"Jaune";"1";"5";91961;0,016405;5
"48485";48485;1,25;"Jaune";"1";"5";91970;0,016405;5
"48498";48498;0,9;"Rouge";"1";"5";91979;0,016405;5
"48611";48611;0,31;"Bleu";"3";"5";92020;0,016405;5
"49154";49154;0,33;"Bleu";"1";"5";92245;0,016405;5
"49212";49212;1,04;"Bleu";"3";"5";92269;0,016405;5
"49331";49331;1,12;"Rouge";"1";"5";92322;0,016405;5
"49418";49418;1,03;"Rouge";"1";"5";92357;0,016405;5
"49424";49424;0,4;"Jaune";"1";"5";92359;0,016405;5
"49604";49604;0,64;"Bleu";"1";"5";92425;0,016405;5
"49628";49628;0,38;"Bleu";"1";"5";92439;0,016405;5
"49708";49708;0,82;"Rouge";"3";"5";92474;0,016405;5
"49989";49989;1,05;"Bleu";"2";"5";92588;0,016405;5
"50009";50009;1,06;"Jaune";"3";"5";92597;0,016405;5
"50150";50150;0,31;"Bleu";"1";"5";92651;0,016405;5
"50153";50153;0,54;"Jaune";"3";"5";92653;0,016405;5
"50784";50784;1;"Rouge";"2";"5";92913;0,016405;5
"50892";50892;0,3;"Bleu";"1";"5";92955;0,016405;5
"51038";51038;0,33;"Rouge";"2";"5";93008;0,016405;5
"51181";51181;0,61;"Bleu";"2";"5";93061;0,016405;5
"51207";51207;0,57;"Bleu";"2";"5";93072;0,016405;5
"51227";51227;1,15;"Rouge";"3";"5";93081;0,016405;5
"51264";51264;1,12;"Rouge";"3";"5";93095;0,016405;5
"51412";51412;0,34;"Rouge";"2";"5";93147;0,016405;5
"51770";51770;0,74;"Rouge";"1";"5";93298;0,016405;5
"52143";52143;0,85;"Bleu";"1";"5";93454;0,016405;5
"52278";52278;0,4;"Bleu";"1";"5";93507;0,016405;5
"52327";52327;1,24;"Rouge";"2";"5";93528;0,016405;5
"52442";52442;2,43;"Bleu";"3";"5";93570;0,016405;5
"52525";52525;0,5;"Bleu";"1";"5";93609;0,016405;5
"52661";52661;0,33;"Bleu";"1";"5";93677;0,016405;5
"52930";52930;0,5;"Bleu";"2";"5";93798;0,016405;5
"53369";53369;0,72;"Jaune";"3";"5";93964;0,016405;5
"53381";53381;0,3;"Rouge";"1";"5";93969;0,016405;5
"53396";53396;0,34;"Jaune";"1";"5";93975;0,016405;5
"53415";53415;0,35;"Rouge";"3";"5";93979;0,016405;5
"53498";53498;0,34;"Bleu";"3";"5";94014;0,016405;5
"53557";53557;0,5;"Bleu";"1";"5";94034;0,016405;5
"53780";53780;0,41;"Rouge";"2";"5";94121;0,016405;5
"54022";54022;1;"Bleu";"3";"5";94209;0,016405;5
"54037";54037;0,54;"Jaune";"1";"5";94216;0,016405;5
"54072";54072;0,3;"Jaune";"1";"5";94234;0,016405;5
"54091";54091;1,02;"Rouge";"2";"5";94241;0,016405;5
"54505";54505;0,3;"Rouge";"1";"5";94412;0,016405;5
"54602";54602;0,25;"Rouge";"2";"5";94456;0,016405;5
"54639";54639;0,72;"Jaune";"3";"5";94468;0,016405;5
"54740";54740;0,58;"Bleu";"1";"5";94507;0,016405;5
"54881";54881;1,06;"Bleu";"3";"5";94563;0,016405;5
"55040";55040;3,5;"Jaune";"2";"5";94629;0,016405;5
"55395";55395;0,53;"Bleu";"2";"5";94766;0,016405;5
"55517";55517;0,42;"Jaune";"3";"5";94815;0,016405;5
"55853";55853;0,9;"Jaune";"2";"5";94947;0,016405;5
"56181";56181;1,16;"Jaune";"3";"5";95068;0,016405;5
"56273";56273;1,16;"Jaune";"1";"5";95111;0,016405;5
"56398";56398;1,1;"Jaune";"1";"5";95152;0,016405;5
"56422";56422;0,33;"Bleu";"2";"5";95165;0,016405;5
"56433";56433;0,37;"Rouge";"1";"5";95169;0,016405;5
"56583";56583;1,24;"Bleu";"3";"5";95242;0,016405;5
"56593";56593;0,32;"Rouge";"1";"5";95249;0,016405;5
"56878";56878;0,34;"Bleu";"3";"5";95365;0,016405;5
"57207";57207;1,06;"Bleu";"2";"5";95491;0,016405;5
"57454";57454;0,53;"Rouge";"2";"5";95595;0,016405;5
"57493";57493;0,37;"Rouge";"1";"5";95612;0,016405;5
"57609";57609;0,31;"Jaune";"1";"5";95660;0,016405;5
"57726";57726;1,51;"Bleu";"2";"5";95708;0,016405;5
"57813";57813;0,58;"Jaune";"3";"5";95750;0,016405;5
"57824";57824;2,14;"Bleu";"1";"5";95756;0,016405;5
"58057";58057;0,56;"Rouge";"2";"5";95859;0,016405;5
"58065";58065;0,5;"Bleu";"3";"5";95862;0,016405;5
"58172";58172;0,3;"Jaune";"1";"5";95904;0,016405;5
"58388";58388;1,01;"Jaune";"1";"5";95994;0,016405;5
"58450";58450;2,01;"Jaune";"3";"5";96016;0,016405;5
"58784";58784;0,5;"Bleu";"2";"5";96162;0,016405;5
"59022";59022;0,53;"Rouge";"1";"5";96251;0,016405;5
"59074";59074;1,03;"Rouge";"3";"5";96275;0,016405;5
"59090";59090;0,41;"Bleu";"2";"5";96284;0,016405;5
"59215";59215;1,01;"Jaune";"3";"5";96332;0,016405;5
"59261";59261;0,34;"Jaune";"3";"5";96349;0,016405;5
"59307";59307;0,31;"Rouge";"3";"5";96365;0,016405;5
"59606";59606;0,3;"Jaune";"2";"5";96472;0,016405;5
"59828";59828;0,51;"Rouge";"2";"5";96566;0,016405;5
"59832";59832;1,23;"Rouge";"3";"5";96567;0,016405;5
"59908";59908;0,57;"Jaune";"3";"5";96595;0,016405;5
"59996";59996;0,3;"Rouge";"3";"5";96626;0,016405;5
"60380";60380;1;"Jaune";"1";"5";96785;0,016405;5
"60452";60452;0,53;"Rouge";"2";"5";96815;0,016405;5
"60467";60467;0,31;"Rouge";"2";"5";96823;0,016405;5
"60509";60509;0,75;"Bleu";"3";"5";96845;0,016405;5
"60968";60968;0,7;"Jaune";"2";"5";97025;0,016405;5
"61202";61202;1,01;"Rouge";"1";"5";97133;0,016405;5
"61277";61277;0,53;"Rouge";"2";"5";97163;0,016405;5
"61284";61284;0,31;"Rouge";"2";"5";97167;0,016405;5
"61505";61505;0,3;"Jaune";"1";"5";97253;0,016405;5
"61694";61694;0,59;"Rouge";"1";"5";97328;0,016405;5
"61728";61728;1,01;"Rouge";"2";"5";97344;0,016405;5
"61773";61773;0,4;"Jaune";"1";"5";97362;0,016405;5
"62021";62021;0,43;"Jaune";"1";"5";97467;0,016405;5
"62127";62127;0,56;"Bleu";"2";"5";97512;0,016405;5
"62139";62139;0,74;"Bleu";"2";"5";97516;0,016405;5
"62305";62305;0,81;"Bleu";"2";"5";97579;0,016405;5
"62368";62368;0,35;"Jaune";"2";"5";97606;0,016405;5
"62380";62380;0,42;"Rouge";"1";"5";97612;0,016405;5
"62525";62525;0,59;"Bleu";"3";"5";97666;0,016405;5
"62982";62982;1,01;"Bleu";"2";"5";97843;0,016405;5
"63107";63107;0,35;"Bleu";"3";"5";97891;0,016405;5
"63168";63168;0,53;"Bleu";"1";"5";97920;0,016405;5
"63209";63209;0,43;"Bleu";"2";"5";97942;0,016405;5
"63509";63509;0,52;"Bleu";"1";"5";98073;0,016405;5
"63710";63710;2,3;"Jaune";"3";"5";98143;0,016405;5
"64068";64068;1,01;"Jaune";"3";"5";98280;0,016405;5
"64070";64070;0,52;"Bleu";"1";"5";98282;0,016405;5
"64214";64214;1,51;"Jaune";"1";"5";98332;0,016405;5
"64238";64238;0,56;"Rouge";"3";"5";98340;0,016405;5
"64274";64274;0,7;"Bleu";"3";"5";98353;0,016405;5
"64473";64473;0,71;"Rouge";"3";"5";98419;0,016405;5
"64693";64693;0,52;"Jaune";"1";"5";98503;0,016405;5
"64904";64904;1,56;"Rouge";"1";"5";98581;0,016405;5
"64916";64916;0,56;"Bleu";"2";"5";98586;0,016405;5
"64934";64934;1,06;"Bleu";"1";"5";98590;0,016405;5
"65242";65242;0,33;"Bleu";"1";"5";98709;0,016405;5
"65446";65446;1,08;"Rouge";"2";"5";98813;0,016405;5
"65515";65515;0,38;"Rouge";"1";"5";98836;0,016405;5
"65795";65795;0,3;"Jaune";"2";"5";98952;0,016405;5
"66160";66160;0,56;"Bleu";"2";"5";99091;0,016405;5
"66216";66216;0,28;"Rouge";"2";"5";99109;0,016405;5
"66289";66289;0,53;"Rouge";"3";"5";99129;0,016405;5
"66464";66464;0,4;"Rouge";"1";"5";99189;0,016405;5
"66646";66646;0,32;"Rouge";"3";"5";99266;0,016405;5
"66690";66690;0,37;"Rouge";"2";"5";99283;0,016405;5
"66712";66712;0,53;"Jaune";"1";"5";99295;0,016405;5
"66715";66715;1,03;"Jaune";"2";"5";99297;0,016405;5
"66896";66896;0,32;"Jaune";"1";"5";99367;0,016405;5
"67312";67312;0,34;"Jaune";"2";"5";99520;0,016405;5
"67383";67383;0,39;"Jaune";"1";"5";99550;0,016405;5
"67526";67526;0,24;"Jaune";"2";"5";99596;0,016405;5
"67675";67675;0,72;"Rouge";"3";"5";99661;0,016405;5
"67749";67749;0,55;"Jaune";"2";"5";99695;0,016405;5
"67868";67868;1,35;"Rouge";"2";"5";99740;0,016405;5
"67950";67950;0,41;"Jaune";"1";"5";99774;0,016405;5
"67965";67965;0,53;"Rouge";"2";"5";99782;0,016405;5
"68025";68025;0,7;"Rouge";"1";"5";99802;0,016405;5
"68076";68076;1,32;"Jaune";"2";"5";99818;0,016405;5
"68398";68398;0,6;"Jaune";"1";"5";99935;0,016405;5
"68597";68597;0,58;"Bleu";"1";"5";100003;0,016405;5
"68713";68713;0,57;"Bleu";"2";"5";100051;0,016405;5
"68843";68843;0,27;"Rouge";"1";"5";100108;0,016405;5
"68992";68992;1,21;"Rouge";"2";"5";100171;0,016405;5
"69172";69172;0,34;"Bleu";"2";"5";100240;0,016405;5
"69383";69383;0,9;"Rouge";"2";"5";100332;0,016405;5
"69805";69805;0,3;"Jaune";"1";"5";100507;0,016405;5
"69893";69893;0,31;"Jaune";"1";"5";100538;0,016405;5
"69961";69961;0,9;"Rouge";"2";"5";100571;0,016405;5
"70172";70172;1,03;"Bleu";"3";"5";100658;0,016405;5
"70280";70280;1,15;"Jaune";"3";"5";100702;0,016405;5
"70491";70491;0,38;"Bleu";"2";"5";100793;0,016405;5
"70930";70930;0,62;"Rouge";"3";"5";100958;0,016405;5
"70937";70937;0,3;"Bleu";"2";"5";100962;0,016405;5
"71097";71097;0,31;"Bleu";"2";"5";101023;0,016405;5
"71108";71108;1,1;"Jaune";"2";"5";101026;0,016405;5
"71113";71113;0,32;"Bleu";"1";"5";101028;0,016405;5
"71421";71421;0,73;"Bleu";"1";"5";101140;0,016405;5
"71500";71500;1;"Bleu";"2";"5";101172;0,016405;5
"71517";71517;0,44;"Bleu";"2";"5";101179;0,016405;5
"71570";71570;0,43;"Rouge";"1";"5";101202;0,016405;5
"71838";71838;0,71;"Bleu";"3";"5";101324;0,016405;5
"71897";71897;1,02;"Jaune";"1";"5";101347;0,016405;5
"72022";72022;0,5;"Jaune";"1";"5";101395;0,016405;5
"72047";72047;0,4;"Jaune";"3";"5";101405;0,016405;5
"72068";72068;1,62;"Rouge";"2";"5";101411;0,016405;5
"72197";72197;0,3;"Jaune";"1";"5";101464;0,016405;5
"72411";72411;0,58;"Bleu";"2";"5";101544;0,016405;5
"72525";72525;1,28;"Rouge";"2";"5";101594;0,016405;5
"72642";72642;0,4;"Bleu";"2";"5";101642;0,016405;5
"72651";72651;0,3;"Rouge";"1";"5";101644;0,016405;5
"72677";72677;0,58;"Bleu";"1";"5";101654;0,016405;5
"73144";73144;0,31;"Jaune";"2";"5";101842;0,016405;5
"73251";73251;1,25;"Rouge";"1";"5";101877;0,016405;5
"73533";73533;0,52;"Rouge";"1";"5";101992;0,016405;5
"73747";73747;0,27;"Bleu";"2";"5";102076;0,016405;5
"73790";73790;0,41;"Jaune";"1";"5";102093;0,016405;5
"73913";73913;0,51;"Bleu";"1";"5";102139;0,016405;5
"74214";74214;1,12;"Bleu";"3";"5";102265;0,016405;5
"74314";74314;0,52;"Rouge";"2";"5";102309;0,016405;5
"74526";74526;1,51;"Rouge";"1";"5";102397;0,016405;5
"75088";75088;0,7;"Jaune";"1";"5";102637;0,016405;5
"75249";75249;1,03;"Bleu";"1";"5";102703;0,016405;5
"75381";75381;0,41;"Bleu";"2";"5";102761;0,016405;5
"75756";75756;1,05;"Bleu";"2";"5";102916;0,016405;5
"75760";75760;0,52;"Rouge";"1";"5";102918;0,016405;5
"75800";75800;0,41;"Rouge";"1";"5";102937;0,016405;5
"75840";75840;0,92;"Bleu";"1";"5";102952;0,016405;5
"75929";75929;0,26;"Jaune";"2";"5";102987;0,016405;5
"76006";76006;0,3;"Rouge";"1";"5";103016;0,016405;5
"76082";76082;0,59;"Jaune";"1";"5";103040;0,016405;5
"76109";76109;0,53;"Bleu";"3";"5";103049;0,016405;5
"76411";76411;1,11;"Jaune";"1";"5";103181;0,016405;5
"76470";76470;0,37;"Bleu";"2";"5";103214;0,016405;5
"76892";76892;1,04;"Jaune";"2";"5";103362;0,016405;5
"77264";77264;1,56;"Bleu";"1";"5";103512;0,016405;5
"77342";77342;0,52;"Bleu";"2";"5";103540;0,016405;5
"77453";77453;0,27;"Jaune";"2";"5";103596;0,016405;5
"77464";77464;0,71;"Bleu";"1";"5";103601;0,016405;5
"77609";77609;0,81;"Rouge";"1";"5";103661;0,016405;5
"77727";77727;2;"Jaune";"2";"5";103719;0,016405;5
"78024";78024;0,39;"Jaune";"1";"5";103830;0,016405;5
"78179";78179;0,32;"Bleu";"1";"5";103884;0,016405;5
"78206";78206;0,39;"Bleu";"2";"5";103900;0,016405;5
"78291";78291;0,61;"Bleu";"3";"5";103927;0,016405;5
"78360";78360;0,51;"Bleu";"1";"5";103953;0,016405;5
"78426";78426;0,31;"Rouge";"3";"5";103979;0,016405;5
"78597";78597;0,3;"Bleu";"3";"5";104048;0,016405;5
"78724";78724;0,58;"Bleu";"1";"5";104093;0,016405;5
"78803";78803;0,44;"Rouge";"1";"5";104119;0,016405;5
"78869";78869;1,21;"Jaune";"1";"5";104144;0,016405;5
"79204";79204;0,4;"Bleu";"1";"5";104274;0,016405;5
"79241";79241;0,88;"Jaune";"1";"5";104288;0,016405;5
"79748";79748;1,56;"Bleu";"2";"5";104482;0,016405;5
"79862";79862;0,32;"Rouge";"3";"5";104533;0,016405;5
"79946";79946;0,61;"Bleu";"3";"5";104564;0,016405;5
"80034";80034;1,4;"Bleu";"2";"5";104603;0,016405;5
"80062";80062;1,29;"Jaune";"3";"5";104612;0,016405;5
"80126";80126;0,93;"Bleu";"1";"5";104633;0,016405;5
"80150";80150;1,7;"Rouge";"1";"5";104646;0,016405;5
"80254";80254;0,89;"Bleu";"2";"5";104680;0,016405;5
"80403";80403;0,54;"Rouge";"3";"5";104737;0,016405;5
"80510";80510;0,32;"Bleu";"1";"5";104783;0,016405;5
"80608";80608;0,52;"Rouge";"1";"5";104822;0,016405;5
"80712";80712;0,9;"Jaune";"1";"5";104862;0,016405;5
"80730";80730;0,4;"Bleu";"1";"5";104871;0,016405;5
"80768";80768;0,65;"Bleu";"2";"5";104887;0,016405;5
"80893";80893;1,54;"Rouge";"1";"5";104936;0,016405;5
"80932";80932;0,71;"Bleu";"3";"5";104956;0,016405;5
"81014";81014;0,31;"Bleu";"2";"5";104981;0,016405;5
"81122";81122;0,9;"Bleu";"3";"5";105026;0,016405;5
"81332";81332;0,3;"Rouge";"2";"5";105107;0,016405;5
"81337";81337;0,4;"Jaune";"2";"5";105108;0,016405;5
"81673";81673;0,28;"Rouge";"3";"5";105234;0,016405;5
"82191";82191;0,4;"Bleu";"1";"5";105431;0,016405;5
"82207";82207;0,32;"Rouge";"2";"5";105437;0,016405;5
"82336";82336;0,57;"Rouge";"1";"5";105489;0,016405;5
"82587";82587;0,52;"Bleu";"1";"5";105598;0,016405;5
"82696";82696;0,32;"Rouge";"3";"5";105641;0,016405;5
"82727";82727;0,62;"Jaune";"1";"5";105652;0,016405;5
"82935";82935;0,55;"Jaune";"1";"5";105749;0,016405;5
"82988";82988;0,55;"Jaune";"1";"5";105774;0,016405;5
"83007";83007;0,41;"Bleu";"1";"5";105783;0,016405;5
"83088";83088;0,58;"Rouge";"2";"5";105811;0,016405;5
"83167";83167;0,51;"Bleu";"1";"5";105841;0,016405;5
"83232";83232;0,3;"Bleu";"3";"5";105861;0,016405;5
"83429";83429;2;"Jaune";"1";"5";105946;0,016405;5
"83564";83564;0,52;"Rouge";"2";"5";106002;0,016405;5
"84443";84443;1,52;"Rouge";"1";"5";106366;0,016405;5
"84732";84732;1,06;"Bleu";"1";"5";106470;0,016405;5
"85020";85020;1,28;"Rouge";"1";"5";106580;0,016405;5
"85075";85075;0,33;"Bleu";"2";"5";106600;0,016405;5
"85432";85432;0,51;"Jaune";"3";"5";106738;0,016405;5
"85588";85588;0,42;"Bleu";"2";"5";106800;0,016405;5
"85867";85867;0,41;"Jaune";"1";"5";106891;0,016405;5
"85985";85985;1,11;"Rouge";"1";"5";106928;0,016405;5
"86365";86365;0,31;"Bleu";"3";"5";107060;0,016405;5
"86847";86847;1,21;"Bleu";"3";"5";107241;0,016405;5
"86865";86865;0,34;"Bleu";"3";"5";107251;0,016405;5
"86989";86989;0,5;"Rouge";"1";"5";107305;0,016405;5
"87037";87037;0,85;"Rouge";"3";"5";107324;0,016405;5
"87364";87364;0,41;"Rouge";"1";"5";107435;0,016405;5
"87426";87426;0,5;"Bleu";"3";"5";107456;0,016405;5
"87630";87630;0,3;"Jaune";"2";"5";107550;0,016405;5
"87775";87775;0,54;"Jaune";"3";"5";107597;0,016405;5
"87950";87950;0,41;"Bleu";"3";"5";107666;0,016405;5
"88217";88217;1,01;"Rouge";"1";"5";107790;0,016405;5
"88364";88364;0,31;"Jaune";"3";"5";107851;0,016405;5
"88384";88384;0,27;"Bleu";"1";"5";107859;0,016405;5
"88425";88425;1,03;"Rouge";"2";"5";107875;0,016405;5
"88467";88467;0,4;"Bleu";"2";"5";107887;0,016405;5
"88647";88647;0,5;"Jaune";"2";"5";107965;0,016405;5
"88780";88780;1,13;"Bleu";"2";"5";108026;0,016405;5
"88809";88809;0,59;"Bleu";"1";"5";108041;0,016405;5
"88823";88823;0,34;"Jaune";"3";"5";108047;0,016405;5
"88858";88858;0,3;"Rouge";"3";"5";108063;0,016405;5
"89102";89102;0,73;"Rouge";"1";"5";108166;0,016405;5
"89370";89370;0,51;"Bleu";"1";"5";108279;0,016405;5
"89489";89489;0,54;"Jaune";"1";"5";108325;0,016405;5
"89725";89725;1,21;"Bleu";"3";"5";108421;0,016405;5
"89821";89821;1,12;"Bleu";"3";"5";108457;0,016405;5
"89849";89849;0,56;"Rouge";"2";"5";108470;0,016405;5
"90396";90396;0,46;"Jaune";"2";"5";108681;0,016405;5
"90512";90512;0,91;"Jaune";"1";"5";108716;0,016405;5
"90655";90655;0,3;"Jaune";"3";"5";108778;0,016405;5
"90775";90775;0,37;"Jaune";"2";"5";108832;0,016405;5
"90830";90830;0,82;"Jaune";"1";"5";108852;0,016405;5
"90939";90939;0,97;"Bleu";"2";"5";108888;0,016405;5
"91059";91059;1,26;"Bleu";"1";"5";108940;0,016405;5
"91304";91304;1,07;"Bleu";"3";"5";109037;0,016405;5
"91738";91738;1,7;"Jaune";"3";"5";109205;0,016405;5
"92023";92023;0,47;"Rouge";"1";"5";109327;0,016405;5
"92136";92136;0,61;"Jaune";"3";"5";109359;0,016405;5
"92191";92191;0,28;"Rouge";"1";"5";109374;0,016405;5
"92221";92221;0,32;"Bleu";"3";"5";109384;0,016405;5
