"","Id","Poids","Couleur","Intensité","Régularité"
"101295",101295,2.02,"Rouge","4","2"
"101296",101296,1.16,"Bleu","5","3"
"101297",101297,0.32,"Bleu","3","2"
"101298",101298,1.02,"Bleu","5","1"
"101299",101299,0.4,"Bleu","4","1"
"101300",101300,0.3,"Bleu","3","1"
"101301",101301,0.43,"Rouge","5","3"
"101302",101302,0.3,"Rouge","5","2"
"101303",101303,0.87,"Bleu","3","3"
"101304",101304,0.73,"Bleu","5","2"
"101305",101305,1.91,"Jaune","5","3"
"101306",101306,0.52,"Rouge","5","1"
"101307",101307,0.34,"Bleu","5","1"
"101308",101308,0.41,"Bleu","5","3"
"101309",101309,0.9,"Bleu","3","1"
"101310",101310,0.35,"Rouge","5","2"
"101311",101311,0.28,"Rouge","3","1"
"101312",101312,0.36,"Bleu","4","3"
"101313",101313,0.81,"Jaune","4","1"
"101314",101314,0.33,"Jaune","4","1"
"101315",101315,1,"Jaune","1","2"
"101316",101316,1.06,"Rouge","5","3"
"101317",101317,1.04,"Rouge","5","1"
"101318",101318,0.32,"Rouge","2","2"
"101319",101319,0.51,"Bleu","4","1"
"101320",101320,0.35,"Jaune","5","1"
"101321",101321,1.21,"Bleu","4","1"
"101322",101322,0.53,"Bleu","5","3"
"101323",101323,1.01,"Rouge","3","1"
"101324",101324,0.72,"Jaune","3","1"
"101325",101325,0.31,"Jaune","3","1"
"101326",101326,0.31,"Jaune","5","1"
"101327",101327,1.11,"Rouge","4","1"
"101328",101328,1.5,"Jaune","2","2"
"101329",101329,0.54,"Bleu","3","1"
"101330",101330,0.3,"Rouge","5","1"
"101331",101331,1.05,"Rouge","5","3"
"101332",101332,1.01,"Bleu","4","1"
"101333",101333,0.34,"Jaune","4","2"
"101334",101334,1,"Bleu","1","2"
"101335",101335,0.31,"Rouge","4","1"
"101336",101336,0.5,"Jaune","3","1"
"101337",101337,1.01,"Jaune","3","1"
"101338",101338,0.52,"Jaune","5","2"
"101339",101339,0.33,"Jaune","4","3"
"101340",101340,0.33,"Jaune","5","3"
"101341",101341,0.6,"Jaune","5","1"
"101342",101342,1.29,"Bleu","1","2"
"101343",101343,0.3,"Jaune","4","3"
"101344",101344,2.02,"Bleu","5","1"
"101345",101345,1.31,"Bleu","4","1"
"101346",101346,0.9,"Rouge","3","1"
"101347",101347,1.5,"Bleu","5","3"
"101348",101348,1.02,"Bleu","3","3"
"101349",101349,1.02,"Jaune","4","2"
"101350",101350,0.51,"Bleu","3","2"
"101351",101351,0.41,"Bleu","4","2"
"101352",101352,1.02,"Bleu","4","2"
"101353",101353,2.12,"Jaune","3","3"
"101354",101354,0.61,"Rouge","3","3"
"101355",101355,0.3,"Rouge","4","1"
"101356",101356,0.3,"Jaune","3","1"
"101357",101357,0.31,"Rouge","3","1"
"101358",101358,0.31,"Rouge","3","3"
"101359",101359,0.31,"Bleu","4","1"
"101360",101360,0.91,"Bleu","2","1"
"101361",101361,1.01,"Bleu","4","1"
"101362",101362,0.32,"Jaune","3","2"
"101363",101363,2.18,"Bleu","4","2"
"101364",101364,1,"Jaune","5","3"
"101365",101365,1.02,"Rouge","4","2"
"101366",101366,0.31,"Rouge","5","1"
"101367",101367,0.3,"Rouge","4","1"
"101368",101368,0.32,"Jaune","5","3"
"101369",101369,0.92,"Bleu","2","2"
"101370",101370,1.24,"Bleu","3","2"
"101371",101371,1.51,"Bleu","3","1"
"101372",101372,1.16,"Jaune","3","2"
"101373",101373,0.41,"Jaune","3","1"
"101374",101374,0.57,"Rouge","5","3"
"101375",101375,0.55,"Jaune","4","3"
"101376",101376,0.3,"Jaune","5","2"
"101377",101377,0.52,"Rouge","5","1"
"101378",101378,0.95,"Rouge","2","2"
"101379",101379,0.36,"Bleu","5","2"
"101380",101380,0.35,"Bleu","5","1"
"101381",101381,0.81,"Rouge","5","1"
"101382",101382,1.1,"Jaune","5","1"
"101383",101383,2.01,"Rouge","4","2"
"101384",101384,0.58,"Jaune","3","2"
"101385",101385,1.01,"Jaune","3","1"
"101386",101386,1.06,"Rouge","4","1"
"101387",101387,1.5,"Rouge","3","3"
"101388",101388,0.43,"Rouge","4","3"
"101389",101389,2.19,"Rouge","5","1"
"101390",101390,0.3,"Rouge","5","2"
"101391",101391,0.27,"Jaune","3","1"
"101392",101392,1.15,"Rouge","5","1"
"101393",101393,2.42,"Rouge","4","3"
"101394",101394,1.21,"Jaune","4","1"
"101395",101395,0.91,"Rouge","2","3"
"101396",101396,0.3,"Rouge","5","2"
"101397",101397,0.9,"Jaune","3","3"
"101398",101398,0.91,"Jaune","5","2"
"101399",101399,0.5,"Rouge","4","1"
"101400",101400,0.52,"Bleu","5","1"
"101401",101401,0.42,"Bleu","5","1"
"101402",101402,0.4,"Rouge","3","2"
"101403",101403,1.58,"Bleu","5","1"
"101404",101404,0.31,"Bleu","5","2"
"101405",101405,1.5,"Bleu","4","1"
"101406",101406,1.1,"Rouge","4","2"
"101407",101407,0.73,"Bleu","5","2"
"101408",101408,1.06,"Jaune","5","3"
"101409",101409,0.31,"Rouge","5","1"
"101410",101410,1.03,"Bleu","5","2"
"101411",101411,0.78,"Rouge","5","2"
"101412",101412,0.31,"Bleu","4","3"
"101413",101413,1.51,"Bleu","2","1"
"101414",101414,1.13,"Jaune","5","2"
"101415",101415,1.03,"Bleu","2","3"
"101416",101416,1.5,"Bleu","4","3"
"101417",101417,0.31,"Rouge","3","2"
"101418",101418,0.24,"Bleu","5","3"
"101419",101419,1.51,"Bleu","4","1"
"101420",101420,2.05,"Rouge","5","1"
"101421",101421,2,"Rouge","2","2"
"101422",101422,2.23,"Jaune","3","1"
"101423",101423,0.41,"Rouge","4","2"
"101424",101424,0.38,"Bleu","5","3"
"101425",101425,0.54,"Rouge","5","1"
"101426",101426,2.26,"Bleu","3","3"
"101427",101427,0.58,"Jaune","5","2"
"101428",101428,2.1,"Bleu","4","2"
"101429",101429,0.55,"Jaune","5","1"
"101430",101430,0.31,"Bleu","3","1"
"101431",101431,0.73,"Jaune","3","2"
"101432",101432,1.08,"Bleu","4","1"
"101433",101433,1.2,"Bleu","3","1"
"101434",101434,0.74,"Bleu","3","1"
"101435",101435,0.7,"Jaune","4","3"
"101436",101436,1.09,"Rouge","3","3"
"101437",101437,0.72,"Bleu","3","1"
"101438",101438,0.4,"Rouge","5","1"
"101439",101439,0.9,"Rouge","4","2"
"101440",101440,0.9,"Bleu","4","3"
"101441",101441,1.5,"Bleu","2","3"
"101442",101442,0.71,"Rouge","5","1"
"101443",101443,1.02,"Bleu","2","1"
"101444",101444,1.02,"Rouge","5","1"
"101445",101445,0.56,"Rouge","3","2"
"101446",101446,0.9,"Jaune","2","2"
"101447",101447,0.26,"Jaune","2","2"
"101448",101448,1.21,"Bleu","5","2"
"101449",101449,0.57,"Rouge","5","2"
"101450",101450,0.71,"Jaune","4","1"
"101451",101451,1.75,"Bleu","5","1"
"101452",101452,0.42,"Bleu","4","1"
"101453",101453,0.3,"Bleu","3","2"
"101454",101454,1.2,"Jaune","4","1"
"101455",101455,0.42,"Jaune","4","1"
"101456",101456,0.38,"Jaune","3","1"
"101457",101457,2.01,"Jaune","4","1"
"101458",101458,0.71,"Jaune","3","3"
"101459",101459,0.3,"Jaune","3","1"
"101460",101460,0.24,"Rouge","5","1"
"101461",101461,0.9,"Jaune","3","2"
"101462",101462,0.46,"Rouge","5","3"
"101463",101463,0.51,"Jaune","3","3"
"101464",101464,1.02,"Jaune","4","1"
"101465",101465,1.04,"Bleu","4","1"
"101466",101466,0.5,"Rouge","3","1"
"101467",101467,0.38,"Jaune","3","1"
"101468",101468,0.48,"Rouge","4","2"
"101469",101469,1.01,"Bleu","5","2"
"101470",101470,0.31,"Bleu","5","2"
"101471",101471,0.44,"Bleu","5","1"
"101472",101472,1.51,"Bleu","3","3"
"101473",101473,0.55,"Bleu","5","2"
"101474",101474,0.54,"Jaune","5","3"
"101475",101475,2.37,"Rouge","4","2"
"101476",101476,0.38,"Jaune","3","1"
"101477",101477,1.46,"Bleu","5","2"
"101478",101478,0.71,"Rouge","5","1"
"101479",101479,1.09,"Rouge","2","2"
"101480",101480,0.41,"Jaune","5","2"
"101481",101481,2.43,"Jaune","1","1"
"101482",101482,1.05,"Bleu","3","2"
"101483",101483,0.38,"Rouge","5","3"
"101484",101484,0.7,"Bleu","5","1"
"101485",101485,0.57,"Rouge","5","2"
"101486",101486,0.56,"Bleu","5","3"
"101487",101487,0.34,"Rouge","4","3"
"101488",101488,0.91,"Rouge","1","3"
"101489",101489,1.21,"Rouge","5","3"
"101490",101490,0.32,"Bleu","5","1"
"101491",101491,1.36,"Bleu","4","3"
"101492",101492,0.58,"Jaune","5","2"
"101493",101493,0.41,"Bleu","5","1"
"101494",101494,1.23,"Bleu","4","1"
"101495",101495,1,"Rouge","4","1"
"101496",101496,1.55,"Jaune","4","1"
"101497",101497,0.3,"Jaune","4","1"
"101498",101498,0.41,"Bleu","5","1"
"101499",101499,1.06,"Jaune","5","1"
"101500",101500,1.02,"Jaune","2","3"
"101501",101501,0.26,"Bleu","5","3"
"101502",101502,0.41,"Bleu","3","2"
"101503",101503,1.25,"Jaune","5","1"
"101504",101504,0.9,"Jaune","2","2"
"101505",101505,0.52,"Bleu","4","1"
"101506",101506,0.74,"Rouge","1","1"
"101507",101507,2.11,"Jaune","3","1"
"101508",101508,0.3,"Bleu","4","2"
"101509",101509,1.24,"Bleu","4","3"
"101510",101510,0.32,"Jaune","5","1"
"101511",101511,1.54,"Rouge","3","1"
"101512",101512,1.36,"Rouge","4","1"
"101513",101513,0.52,"Bleu","3","1"
"101514",101514,0.7,"Bleu","5","2"
"101515",101515,1.1,"Rouge","5","1"
"101516",101516,0.54,"Bleu","3","1"
"101517",101517,0.3,"Bleu","5","1"
"101518",101518,1.01,"Bleu","4","1"
"101519",101519,1,"Bleu","3","1"
"101520",101520,1.71,"Jaune","2","3"
"101521",101521,0.74,"Bleu","3","3"
"101522",101522,0.32,"Rouge","5","1"
"101523",101523,1.04,"Bleu","5","3"
"101524",101524,1.2,"Rouge","3","1"
"101525",101525,0.43,"Bleu","4","2"
"101526",101526,0.6,"Rouge","3","1"
"101527",101527,0.54,"Bleu","5","2"
"101528",101528,1.42,"Bleu","5","1"
"101529",101529,0.48,"Bleu","3","1"
"101530",101530,0.51,"Rouge","2","1"
"101531",101531,0.31,"Bleu","5","1"
"101532",101532,0.7,"Bleu","3","2"
"101533",101533,0.4,"Bleu","5","1"
"101534",101534,0.7,"Jaune","2","1"
"101535",101535,0.73,"Rouge","5","3"
"101536",101536,1.52,"Bleu","5","1"
"101537",101537,1.09,"Bleu","4","1"
"101538",101538,0.38,"Rouge","5","1"
"101539",101539,0.43,"Bleu","5","1"
"101540",101540,0.72,"Bleu","3","2"
"101541",101541,0.41,"Jaune","2","3"
"101542",101542,2.01,"Bleu","1","3"
"101543",101543,0.4,"Bleu","4","3"
"101544",101544,1.16,"Bleu","5","1"
"101545",101545,0.3,"Bleu","3","1"
"101546",101546,0.34,"Rouge","4","1"
"101547",101547,0.7,"Jaune","3","2"
"101548",101548,0.33,"Bleu","4","2"
"101549",101549,0.3,"Bleu","5","3"
"101550",101550,1.1,"Bleu","3","2"
"101551",101551,0.51,"Jaune","4","1"
"101552",101552,0.72,"Bleu","5","1"
"101553",101553,0.51,"Rouge","5","2"
"101554",101554,1.09,"Jaune","5","1"
"101555",101555,0.31,"Bleu","2","1"
"101556",101556,1.01,"Rouge","5","1"
"101557",101557,1.55,"Bleu","1","3"
"101558",101558,0.7,"Jaune","2","1"
"101559",101559,1.25,"Bleu","2","3"
"101560",101560,2.13,"Bleu","1","2"
"101561",101561,0.35,"Rouge","3","2"
"101562",101562,0.26,"Bleu","3","3"
"101563",101563,0.87,"Bleu","3","1"
"101564",101564,1.04,"Jaune","5","2"
"101565",101565,0.54,"Bleu","5","2"
"101566",101566,1.5,"Rouge","3","3"
"101567",101567,1.01,"Jaune","3","2"
"101568",101568,0.3,"Rouge","4","2"
"101569",101569,0.5,"Bleu","5","2"
"101570",101570,0.5,"Jaune","5","2"
"101571",101571,1.03,"Jaune","4","2"
"101572",101572,0.33,"Bleu","5","1"
"101573",101573,0.51,"Bleu","3","2"
"101574",101574,0.54,"Bleu","5","3"
"101575",101575,0.34,"Jaune","5","2"
"101576",101576,0.3,"Bleu","4","2"
"101577",101577,0.5,"Bleu","4","1"
"101578",101578,0.52,"Rouge","5","1"
"101579",101579,0.3,"Bleu","3","3"
"101580",101580,0.33,"Bleu","5","1"
"101581",101581,1.01,"Bleu","4","2"
"101582",101582,0.3,"Bleu","4","2"
"101583",101583,0.9,"Jaune","2","2"
"101584",101584,1.03,"Bleu","5","1"
"101585",101585,1.51,"Jaune","4","1"
"101586",101586,1.57,"Bleu","5","2"
"101587",101587,1.02,"Rouge","5","3"
"101588",101588,1.24,"Jaune","5","3"
"101589",101589,0.31,"Rouge","5","2"
"101590",101590,1.46,"Rouge","3","3"
"101591",101591,0.3,"Bleu","5","2"
"101592",101592,1.52,"Jaune","4","1"
"101593",101593,0.71,"Bleu","5","1"
"101594",101594,0.26,"Bleu","5","3"
"101595",101595,0.56,"Rouge","3","3"
"101596",101596,1.52,"Rouge","1","2"
"101597",101597,1.01,"Jaune","5","1"
"101598",101598,1.7,"Jaune","4","1"
"101599",101599,1.1,"Rouge","5","1"
"101600",101600,1.22,"Bleu","5","2"
"101601",101601,0.57,"Rouge","5","2"
"101602",101602,0.71,"Jaune","5","1"
"101603",101603,0.41,"Bleu","4","1"
"101604",101604,0.91,"Rouge","2","2"
"101605",101605,0.29,"Bleu","5","3"
"101606",101606,0.35,"Bleu","3","1"
"101607",101607,0.33,"Rouge","3","1"
"101608",101608,1.52,"Jaune","5","1"
"101609",101609,0.44,"Jaune","5","1"
"101610",101610,0.3,"Jaune","5","1"
"101611",101611,0.31,"Rouge","4","1"
"101612",101612,0.54,"Rouge","5","2"
"101613",101613,0.32,"Jaune","5","2"
"101614",101614,1.05,"Bleu","4","3"
"101615",101615,1.51,"Jaune","5","2"
"101616",101616,1.55,"Bleu","4","2"
"101617",101617,0.38,"Rouge","5","3"
"101618",101618,2.06,"Rouge","4","2"
"101619",101619,1.03,"Bleu","3","1"
"101620",101620,1.02,"Bleu","4","1"
"101621",101621,1.21,"Jaune","4","1"
"101622",101622,1.5,"Bleu","2","3"
"101623",101623,0.8,"Rouge","3","1"
"101624",101624,0.32,"Rouge","5","1"
"101625",101625,0.5,"Rouge","1","1"
"101626",101626,1.51,"Rouge","3","1"
"101627",101627,0.3,"Bleu","4","3"
"101628",101628,0.7,"Rouge","4","2"
"101629",101629,0.81,"Rouge","5","2"
"101630",101630,1.42,"Rouge","2","1"
"101631",101631,0.37,"Bleu","5","2"
"101632",101632,1,"Bleu","5","3"
"101633",101633,0.5,"Bleu","2","3"
"101634",101634,0.3,"Rouge","5","1"
"101635",101635,0.46,"Rouge","2","1"
"101636",101636,0.42,"Jaune","5","1"
"101637",101637,0.32,"Jaune","5","1"
"101638",101638,0.41,"Bleu","4","3"
"101639",101639,0.9,"Rouge","2","1"
"101640",101640,0.52,"Jaune","5","3"
"101641",101641,0.7,"Rouge","3","1"
"101642",101642,0.61,"Bleu","3","2"
"101643",101643,0.28,"Rouge","2","1"
"101644",101644,0.38,"Jaune","4","1"
"101645",101645,0.53,"Bleu","5","1"
"101646",101646,0.56,"Bleu","3","3"
"101647",101647,0.31,"Bleu","5","1"
"101648",101648,0.73,"Jaune","4","2"
"101649",101649,0.3,"Rouge","2","1"
"101650",101650,1,"Bleu","4","1"
"101651",101651,0.7,"Jaune","4","3"
"101652",101652,1.11,"Jaune","5","2"
"101653",101653,2.05,"Jaune","5","2"
"101654",101654,1.06,"Bleu","1","3"
"101655",101655,1.01,"Rouge","2","1"
"101656",101656,0.8,"Jaune","2","2"
"101657",101657,0.34,"Jaune","4","2"
"101658",101658,0.39,"Rouge","5","1"
"101659",101659,0.37,"Jaune","5","1"
"101660",101660,2.08,"Bleu","3","1"
"101661",101661,0.71,"Rouge","3","3"
"101662",101662,1.52,"Bleu","5","3"
"101663",101663,0.71,"Rouge","5","1"
"101664",101664,0.3,"Jaune","2","1"
"101665",101665,0.4,"Bleu","5","1"
"101666",101666,0.54,"Bleu","4","1"
"101667",101667,0.52,"Rouge","5","1"
"101668",101668,1.03,"Rouge","5","3"
"101669",101669,0.33,"Rouge","5","1"
"101670",101670,0.73,"Bleu","5","1"
"101671",101671,1.51,"Rouge","2","2"
"101672",101672,0.72,"Rouge","5","3"
"101673",101673,0.33,"Rouge","4","2"
"101674",101674,0.34,"Bleu","5","2"
"101675",101675,1.27,"Rouge","5","3"
"101676",101676,0.31,"Bleu","5","1"
"101677",101677,0.3,"Bleu","4","1"
"101678",101678,0.39,"Jaune","5","3"
"101679",101679,0.3,"Bleu","5","2"
"101680",101680,1.29,"Rouge","4","2"
"101681",101681,0.29,"Rouge","3","2"
"101682",101682,2.06,"Jaune","5","1"
"101683",101683,0.4,"Bleu","4","1"
"101684",101684,0.38,"Jaune","4","1"
"101685",101685,0.72,"Bleu","4","1"
"101686",101686,1.04,"Bleu","3","1"
"101687",101687,0.56,"Bleu","5","3"
"101688",101688,0.31,"Rouge","4","2"
"101689",101689,1.03,"Bleu","5","2"
"101690",101690,1.07,"Jaune","5","2"
"101691",101691,1.1,"Bleu","5","1"
"101692",101692,0.41,"Rouge","2","1"
"101693",101693,0.71,"Rouge","5","1"
"101694",101694,1.12,"Rouge","4","3"
"101695",101695,1.53,"Bleu","4","1"
"101696",101696,0.7,"Rouge","4","2"
"101697",101697,0.3,"Bleu","3","2"
"101698",101698,0.44,"Rouge","5","3"
"101699",101699,1.01,"Rouge","2","2"
"101700",101700,1.02,"Jaune","5","1"
"101701",101701,1.01,"Bleu","5","3"
"101702",101702,0.41,"Bleu","5","2"
"101703",101703,0.54,"Rouge","5","3"
"101704",101704,0.37,"Rouge","4","1"
"101705",101705,0.37,"Jaune","4","3"
"101706",101706,1.01,"Jaune","2","2"
"101707",101707,0.32,"Rouge","4","1"
"101708",101708,1.01,"Jaune","5","2"
"101709",101709,0.32,"Bleu","3","2"
"101710",101710,1.59,"Bleu","3","3"
"101711",101711,1.51,"Rouge","3","1"
"101712",101712,0.76,"Jaune","5","1"
"101713",101713,0.41,"Rouge","4","2"
"101714",101714,0.3,"Bleu","4","2"
"101715",101715,1.21,"Jaune","4","3"
"101716",101716,0.34,"Bleu","5","1"
"101717",101717,0.9,"Rouge","4","3"
"101718",101718,0.32,"Jaune","3","1"
"101719",101719,1,"Bleu","5","1"
"101720",101720,0.34,"Rouge","4","1"
"101721",101721,1.09,"Jaune","5","1"
"101722",101722,0.33,"Rouge","5","3"
"101723",101723,0.71,"Jaune","3","1"
"101724",101724,1.56,"Jaune","4","1"
"101725",101725,0.71,"Jaune","5","1"
"101726",101726,0.74,"Rouge","3","2"
"101727",101727,1.23,"Jaune","3","2"
"101728",101728,1,"Bleu","3","2"
"101729",101729,1.01,"Jaune","3","1"
"101730",101730,0.36,"Jaune","4","2"
"101731",101731,2.02,"Bleu","5","1"
"101732",101732,1.6,"Rouge","5","1"
"101733",101733,1.12,"Bleu","5","3"
"101734",101734,0.3,"Rouge","2","1"
"101735",101735,0.32,"Rouge","4","1"
"101736",101736,0.37,"Bleu","4","1"
"101737",101737,0.54,"Jaune","5","3"
"101738",101738,0.23,"Bleu","2","1"
"101739",101739,1.04,"Bleu","2","3"
"101740",101740,2.01,"Bleu","3","1"
"101741",101741,1.51,"Bleu","4","1"
"101742",101742,0.52,"Bleu","3","1"
"101743",101743,1.01,"Rouge","2","1"
"101744",101744,0.4,"Bleu","3","2"
"101745",101745,1.02,"Rouge","4","1"
"101746",101746,0.42,"Bleu","4","1"
"101747",101747,1.11,"Rouge","4","1"
"101748",101748,0.36,"Rouge","4","2"
"101749",101749,1.72,"Bleu","4","1"
"101750",101750,0.51,"Rouge","3","1"
"101751",101751,0.24,"Bleu","3","1"
"101752",101752,0.3,"Bleu","3","1"
"101753",101753,0.9,"Jaune","4","2"
"101754",101754,1.51,"Rouge","3","3"
"101755",101755,1.5,"Rouge","3","2"
"101756",101756,1.11,"Bleu","4","1"
"101757",101757,0.7,"Bleu","4","1"
"101758",101758,0.33,"Rouge","3","1"
"101759",101759,1.01,"Bleu","4","1"
"101760",101760,1.2,"Rouge","5","1"
"101761",101761,0.74,"Rouge","5","1"
"101762",101762,0.54,"Jaune","5","2"
"101763",101763,1.58,"Jaune","5","1"
"101764",101764,0.39,"Jaune","2","3"
"101765",101765,1.64,"Jaune","3","3"
"101766",101766,0.5,"Bleu","2","3"
"101767",101767,1.16,"Bleu","5","2"
"101768",101768,0.32,"Bleu","5","2"
"101769",101769,0.3,"Rouge","5","1"
"101770",101770,1.7,"Rouge","3","1"
"101771",101771,0.55,"Bleu","4","2"
"101772",101772,1.08,"Bleu","5","1"
"101773",101773,1.09,"Bleu","4","2"
"101774",101774,1.19,"Bleu","4","1"
"101775",101775,0.54,"Rouge","5","2"
"101776",101776,0.33,"Bleu","5","2"
"101777",101777,0.51,"Bleu","5","1"
"101778",101778,0.32,"Rouge","5","1"
"101779",101779,0.3,"Jaune","5","1"
"101780",101780,0.96,"Rouge","2","3"
"101781",101781,0.31,"Rouge","5","3"
"101782",101782,0.41,"Bleu","4","2"
"101783",101783,0.34,"Rouge","4","1"
"101784",101784,1.09,"Jaune","4","2"
"101785",101785,0.93,"Bleu","2","1"
"101786",101786,0.38,"Jaune","4","1"
"101787",101787,1.25,"Rouge","5","3"
"101788",101788,0.3,"Jaune","3","1"
"101789",101789,2.01,"Bleu","4","1"
"101790",101790,1.35,"Jaune","4","1"
"101791",101791,0.33,"Bleu","5","3"
"101792",101792,0.58,"Jaune","5","2"
"101793",101793,0.5,"Bleu","5","1"
"101794",101794,0.8,"Rouge","4","1"
"101795",101795,1,"Rouge","4","2"
"101796",101796,0.76,"Jaune","5","2"
"101797",101797,0.5,"Bleu","4","3"
"101798",101798,0.5,"Bleu","3","2"
"101799",101799,0.32,"Rouge","5","3"
"101800",101800,1.15,"Bleu","4","1"
"101801",101801,0.72,"Jaune","4","3"
"101802",101802,0.32,"Bleu","5","1"
"101803",101803,0.58,"Rouge","5","1"
"101804",101804,2.43,"Jaune","3","2"
"101805",101805,1.01,"Bleu","4","1"
"101806",101806,0.77,"Bleu","5","2"
"101807",101807,0.93,"Bleu","5","2"
"101808",101808,0.41,"Jaune","4","3"
"101809",101809,0.37,"Bleu","4","2"
"101810",101810,0.73,"Rouge","5","1"
"101811",101811,0.3,"Jaune","4","3"
"101812",101812,0.33,"Bleu","5","2"
"101813",101813,0.4,"Rouge","5","3"
"101814",101814,2.01,"Rouge","5","2"
"101815",101815,1.15,"Bleu","4","3"
"101816",101816,0.31,"Bleu","5","2"
"101817",101817,0.9,"Bleu","3","1"
"101818",101818,0.51,"Bleu","5","2"
"101819",101819,2.02,"Rouge","3","2"
"101820",101820,2.01,"Jaune","2","1"
"101821",101821,0.71,"Bleu","4","2"
"101822",101822,0.46,"Rouge","3","1"
"101823",101823,2.21,"Bleu","5","1"
"101824",101824,2.01,"Bleu","1","3"
"101825",101825,1.5,"Bleu","5","1"
"101826",101826,0.54,"Bleu","4","1"
"101827",101827,1.12,"Jaune","5","2"
"101828",101828,0.41,"Jaune","5","2"
"101829",101829,1.11,"Jaune","5","3"
"101830",101830,1.21,"Bleu","5","1"
"101831",101831,1.5,"Bleu","3","1"
"101832",101832,1.15,"Bleu","4","3"
"101833",101833,0.54,"Rouge","5","3"
"101834",101834,1.52,"Jaune","1","1"
"101835",101835,0.37,"Rouge","3","1"
"101836",101836,1.2,"Jaune","3","1"
"101837",101837,0.71,"Bleu","3","1"
"101838",101838,0.55,"Jaune","2","2"
"101839",101839,1.52,"Jaune","5","3"
"101840",101840,1.04,"Rouge","4","2"
"101841",101841,0.72,"Rouge","3","3"
"101842",101842,0.35,"Jaune","5","1"
"101843",101843,0.8,"Bleu","5","3"
"101844",101844,0.36,"Jaune","5","1"
"101845",101845,0.31,"Rouge","5","1"
"101846",101846,0.91,"Jaune","2","1"
"101847",101847,1.5,"Rouge","1","1"
"101848",101848,0.41,"Rouge","4","2"
"101849",101849,0.72,"Bleu","5","1"
"101850",101850,0.31,"Bleu","5","2"
"101851",101851,0.74,"Bleu","4","1"
"101852",101852,1.55,"Rouge","5","2"
"101853",101853,0.43,"Bleu","2","3"
"101854",101854,0.27,"Rouge","4","2"
"101855",101855,0.85,"Bleu","1","3"
"101856",101856,0.79,"Rouge","5","1"
"101857",101857,0.34,"Bleu","3","1"
"101858",101858,0.62,"Bleu","4","2"
"101859",101859,0.43,"Bleu","5","3"
"101860",101860,0.33,"Rouge","5","2"
"101861",101861,0.27,"Bleu","3","1"
"101862",101862,1.2,"Jaune","5","1"
"101863",101863,1.13,"Bleu","5","1"
"101864",101864,1.02,"Jaune","3","1"
"101865",101865,0.32,"Bleu","4","1"
"101866",101866,1,"Jaune","1","2"
"101867",101867,0.71,"Rouge","3","2"
"101868",101868,1.01,"Bleu","2","1"
"101869",101869,0.31,"Jaune","5","3"
"101870",101870,0.53,"Rouge","5","1"
"101871",101871,1.13,"Jaune","5","1"
"101872",101872,1,"Bleu","1","1"
"101873",101873,0.36,"Rouge","2","3"
"101874",101874,0.35,"Jaune","5","1"
"101875",101875,0.72,"Rouge","5","2"
"101876",101876,0.4,"Bleu","5","1"
"101877",101877,0.5,"Jaune","3","2"
"101878",101878,0.3,"Rouge","5","1"
"101879",101879,0.35,"Rouge","4","2"
"101880",101880,0.32,"Bleu","5","2"
"101881",101881,0.28,"Jaune","5","1"
"101882",101882,0.5,"Bleu","4","2"
"101883",101883,0.32,"Rouge","5","1"
"101884",101884,0.76,"Rouge","4","1"
"101885",101885,1,"Rouge","1","2"
"101886",101886,0.7,"Jaune","5","1"
"101887",101887,0.43,"Rouge","3","3"
"101888",101888,0.3,"Jaune","5","1"
"101889",101889,0.35,"Bleu","5","2"
"101890",101890,0.75,"Rouge","3","1"
"101891",101891,0.5,"Bleu","3","2"
"101892",101892,1.18,"Jaune","4","2"
"101893",101893,0.32,"Bleu","5","3"
"101894",101894,0.34,"Bleu","5","3"
"101895",101895,1.25,"Rouge","3","2"
"101896",101896,0.33,"Bleu","5","3"
"101897",101897,0.71,"Jaune","4","3"
"101898",101898,0.25,"Jaune","3","2"
"101899",101899,1.11,"Bleu","5","3"
"101900",101900,1.2,"Rouge","5","1"
"101901",101901,1.11,"Jaune","4","1"
"101902",101902,0.33,"Bleu","5","2"
"101903",101903,0.7,"Bleu","4","1"
"101904",101904,0.76,"Bleu","5","3"
"101905",101905,0.51,"Jaune","5","3"
"101906",101906,0.44,"Rouge","4","3"
"101907",101907,0.41,"Bleu","3","2"
"101908",101908,1.09,"Bleu","5","2"
"101909",101909,0.72,"Jaune","5","1"
"101910",101910,0.3,"Bleu","3","1"
"101911",101911,0.33,"Rouge","5","1"
"101912",101912,0.3,"Rouge","5","1"
"101913",101913,0.41,"Rouge","4","2"
"101914",101914,0.7,"Rouge","4","3"
"101915",101915,2.57,"Jaune","4","1"
"101916",101916,1,"Bleu","4","2"
"101917",101917,1.11,"Bleu","4","2"
"101918",101918,0.4,"Bleu","4","2"
"101919",101919,1.71,"Rouge","2","1"
"101920",101920,0.41,"Bleu","5","1"
"101921",101921,1.13,"Bleu","5","1"
"101922",101922,0.33,"Bleu","4","1"
"101923",101923,0.3,"Bleu","5","1"
"101924",101924,1,"Bleu","4","1"
"101925",101925,1.05,"Bleu","5","2"
"101926",101926,0.43,"Jaune","4","1"
"101927",101927,0.72,"Rouge","4","3"
"101928",101928,0.3,"Jaune","5","2"
"101929",101929,1.65,"Rouge","5","1"
"101930",101930,1.04,"Jaune","5","3"
